NeoReferenceID,Name,AbsoluteMagnitude,EstDiainMiles(min),EstDiainMiles(max),CloseApproachDate,EpochDateCloseApproach,RelativeVelocitykmperhr,Milesperhour,MissDist.(miles),OrbitID,OrbitDeterminationDate,OrbitUncertainity,MinimumOrbitIntersection,JupiterTisserandInvariant,EpochOsculation,Eccentricity,SemiMajorAxis,Inclination,AscNodeLongitude,OrbitalPeriod,PerihelionDistance,PerihelionArg,AphelionDist,PerihelionTime,MeanAnomaly,MeanMotion,Hazardous
3072196,3072196,24.5,0.0207925,0.0464934,2002-03-22,1016784000000,26270.2,16323.3,7367770.0,16,2017-04-06 09:16:29,6,0.025664,6.113,2458000.0,0.057337,0.989174,11.6323,357.789,359.341,0.932457,306.666,1.04589,2457860.0,142.0,1.00183,0
3634614,3634614,25.2,0.0150628,0.0336815,2002-03-22,1016784000000,32427.8,20149.4,17382500.0,5,2017-04-06 08:46:10,6,0.0131896,6.86,2458000.0,0.323126,0.850328,14.5972,21.3364,286.404,0.575565,321.87,1.12509,2457920.0,105.077,1.25697,0
3092296,3092296,24.3,0.0227985,0.050979,2002-04-08,1018249200000,23181.6,14404.1,4498640.0,12,2017-04-06 09:16:26,7,0.00336216,6.033,2458000.0,0.168225,1.00668,4.62512,193.543,368.924,0.837333,265.47,1.17603,2457830.0,170.906,0.97581,0
3601557,3601557,23.1,0.0396192,0.0885913,2002-04-08,1018249200000,47384.5,29442.9,27314000.0,25,2017-04-05 04:44:30,0,0.028754,4.678,2458000.0,0.283174,1.41406,3.28688,293.811,614.189,1.01364,312.904,1.81449,2457920.0,46.4386,0.586138,0
3772698,3772698,20.732,0.117898,0.263628,2002-04-08,1018249200000,68357.1,42474.4,35398300.0,23,2017-09-21 06:19:47,4,0.360953,4.022,2458000.0,0.331349,1.66273,33.1904,182.843,783.122,1.11178,84.0021,2.21367,2457920.0,35.8573,0.459699,0
3752903,3752903,22.3,0.0572672,0.128053,2002-04-08,1018249200000,40037.6,24877.8,19476500.0,13,2017-06-15 06:19:18,3,0.204617,6.219,2458000.0,0.33469,0.954416,18.035,218.921,340.569,0.634982,193.356,1.27385,2458050.0,308.795,1.05706,0
3125003,3125003,21.2,0.0950399,0.212516,2002-04-15,1018854000000,55140.0,34261.8,7328970.0,29,2017-04-06 09:15:11,0,0.00488139,5.686,2458000.0,0.416646,1.0679,8.83002,200.064,403.081,0.622962,255.416,1.51283,2457960.0,37.1706,0.89312,1
3144153,3144153,20.4,0.137374,0.307179,2002-04-15,1018854000000,59660.3,37070.6,42887700.0,41,2017-01-02 06:16:53,0,0.103703,6.192,2457800.0,0.359385,0.955138,21.5302,265.912,340.955,0.611876,317.592,1.2984,2457840.0,315.71,1.05586,0
2480922,2480922,20.5,0.131192,0.293353,2002-04-15,1018854000000,59660.3,37070.6,42887700.0,45,2017-04-06 09:18:54,0,0.10426,6.192,2458000.0,0.359346,0.955111,21.5303,265.909,340.941,0.611896,317.597,1.29833,2457840.0,166.89,1.0559,0
3549392,3549392,18.6,0.314707,0.703706,2002-04-22,1019458800000,93639.7,58184.0,45060300.0,42,2017-04-06 08:56:16,0,0.0445167,4.026,2458000.0,0.518694,1.69889,9.80491,78.6998,808.811,0.817686,42.7248,2.5801,2458000.0,359.15,0.445098,1
3634185,3634185,20.3,0.143849,0.321655,2002-04-22,1019458800000,67369.1,41860.5,41003900.0,30,2017-04-06 08:46:16,1,0.0298212,5.003,2458000.0,0.230417,1.24642,29.5771,189.921,508.268,0.95922,128.566,1.53361,2458070.0,311.968,0.708288,1
3713268,3713268,21.5,0.0827763,0.185093,2002-04-22,1019458800000,56287.1,34974.6,34931900.0,16,2017-04-05 06:17:36,3,0.330539,6.105,2458000.0,0.480148,0.957762,26.7134,15.7945,342.361,0.497894,356.279,1.41763,2457990.0,8.46454,1.05152,0
3768016,3768016,23.1,0.0396192,0.0885913,2002-04-22,1019458800000,57640.7,35815.7,37004700.0,29,2017-06-02 06:17:28,3,0.000436928,4.809,2458000.0,0.586227,1.30042,4.3736,155.992,541.656,0.538078,103.1,2.06276,2457860.0,92.4457,0.664628,0
3774009,3774009,23.174,0.0382918,0.0856231,2002-04-22,1019458800000,35990.4,22363.0,14012400.0,14,2017-06-24 06:19:51,6,0.0952113,4.662,2458000.0,0.223125,1.40603,18.4951,207.682,608.96,1.09231,15.7282,1.71975,2457880.0,69.8173,0.591172,0
2194386,2194386,17.0,0.657515,1.47025,2002-05-08,1020841200000,55985.0,34786.9,11561700.0,214,2017-09-25 06:52:00,0,0.121228,3.281,2458000.0,0.61089,2.30576,13.6624,248.693,1278.85,0.897195,279.972,3.71433,2457470.0,150.088,0.281503,0
2363267,2363267,19.9,0.172944,0.386715,2002-05-08,1020841200000,44225.6,27480.1,15457800.0,36,2017-04-06 09:22:44,0,0.0530443,4.725,2458000.0,0.403704,1.35271,19.7619,34.7395,574.651,0.806614,264.158,1.8988,2458210.0,229.426,0.626467,0
3020976,3020976,21.8,0.0720951,0.16121,2002-05-08,1020841200000,64079.5,39816.5,7183640.0,11,2017-04-06 09:17:27,7,0.0372144,4.778,2458000.0,0.473038,1.30604,25.9222,54.5512,545.172,0.688233,79.9864,1.92385,2457790.0,136.615,0.660343,1
3068066,3068066,26.0,0.0104209,0.0233019,2002-05-08,1020841200000,43259.3,26879.6,25598900.0,19,2017-04-06 09:16:34,6,0.000655736,6.371,2458000.0,0.137739,0.940316,5.77303,115.454,333.05,0.810797,243.29,1.06983,2458160.0,189.051,1.08092,0
3333489,3333489,22.2,0.0599661,0.134088,2002-05-08,1020841200000,32612.7,20264.3,31118700.0,16,2017-04-06 09:08:38,6,0.0319295,5.088,2458000.0,0.473471,1.22084,14.4731,237.028,492.706,0.642808,254.489,1.79888,2458240.0,185.153,0.730659,0
3614397,3614397,21.2,0.0950399,0.212516,2002-05-08,1020841200000,69180.4,42986.0,24193500.0,14,2017-04-16 06:14:05,1,0.0342766,5.236,2458000.0,0.211873,1.1601,35.5925,36.1011,456.397,0.914307,227.735,1.4059,2457920.0,62.4168,0.788787,1
2036236,2036236,15.9,1.0912,2.44001,2002-05-15,1021446000000,127641.0,79311.4,22749700.0,140,2017-04-06 09:29:14,0,0.228225,4.39,2458000.0,0.423677,1.33248,58.0421,241.081,561.81,0.767939,19.7541,1.89702,2458040.0,334.488,0.640786,0
3120892,3120892,19.4,0.217724,0.486845,2002-05-15,1021446000000,81913.8,50898.1,13555500.0,33,2017-04-06 09:15:14,0,0.0202174,2.607,2458000.0,0.681327,3.23405,30.1088,144.876,2124.31,1.0306,174.416,5.43749,2458090.0,345.163,0.169467,1
3519519,3519519,25.5,0.0131192,0.0293353,2002-05-15,1021446000000,39360.5,24457.1,23031300.0,7,2017-04-06 08:57:39,7,0.0364102,6.381,2458000.0,0.19286,0.928359,20.663,43.5805,326.717,0.749316,40.8749,1.1074,2458150.0,194.209,1.10187,0
3691354,3691354,25.5,0.0131192,0.0293353,2002-05-15,1021446000000,22797.5,14165.5,11082000.0,11,2017-04-06 08:38:21,7,0.0641647,5.52,2458000.0,0.118718,1.13148,6.06686,199.12,439.612,0.997155,96.6246,1.26581,2458180.0,214.182,0.818904,0
3120890,3120890,19.6,0.198566,0.444008,2002-05-22,1022050800000,68631.5,42645.0,44367600.0,35,2017-05-03 06:18:20,0,0.406718,3.673,2457800.0,0.401296,1.84146,38.9972,47.8209,912.733,1.10249,266.77,2.58044,2457990.0,285.617,0.39442,0
3746620,3746620,23.4,0.0345069,0.0771598,2002-05-22,1022050800000,94879.0,58954.1,41745700.0,9,2017-04-06 08:27:31,5,0.017615,6.59,2458000.0,0.442252,0.888739,7.21489,327.298,306.027,0.495693,59.7702,1.28179,2457980.0,20.1909,1.17637,0
3455099,3455099,26.9,0.00688503,0.0153954,2002-05-22,1022050800000,32416.9,20142.6,26702700.0,6,2017-04-06 09:00:55,7,0.0381734,5.116,2458000.0,0.195253,1.2451,12.3897,1.39983,507.462,1.00199,218.277,1.48821,2457990.0,4.5432,0.709413,0
2488580,2488580,19.6,0.198566,0.444008,2002-05-22,1022050800000,68631.5,42645.0,44367600.0,36,2017-05-15 19:01:32,0,0.407205,3.673,2458000.0,0.401264,1.84131,38.999,47.8197,912.62,1.10246,266.782,2.58017,2457990.0,4.49631,0.394469,0
3154520,3154520,25.2,0.0150628,0.0336815,2002-06-08,1023519600000,59913.4,37227.9,36970600.0,14,2017-04-06 09:14:03,5,0.00540514,6.252,2458000.0,0.149765,0.960557,10.7954,247.272,343.861,0.8167,238.259,1.10442,2457850.0,161.93,1.04693,0
3261402,3261402,20.5,0.131192,0.293353,2002-06-08,1023519600000,84220.4,52331.3,46154700.0,21,2016-12-25 06:18:19,1,0.172687,5.695,2457800.0,0.512284,1.05139,14.9024,250.756,393.773,0.512781,20.8627,1.59,2457950.0,221.224,0.914233,0
3446242,3446242,21.6,0.0790507,0.176763,2002-06-08,1023519600000,49652.5,30852.1,25914800.0,31,2017-04-06 09:01:22,0,0.0705898,4.02,2458000.0,0.418452,1.75252,4.77986,324.69,847.411,1.01918,243.668,2.48587,2458340.0,217.291,0.424824,0
2481025,2481025,20.6,0.125287,0.28015,2002-06-08,1023519600000,84220.5,52331.4,46154700.0,23,2017-04-06 09:18:50,1,0.172611,5.695,2458000.0,0.512288,1.05139,14.9025,250.755,393.773,0.512776,20.8617,1.59001,2457950.0,44.0737,0.914233,0
3762440,3762440,24.2,0.0238729,0.0533815,2002-06-08,1023519600000,21452.3,13329.6,32090500.0,17,2017-05-05 06:17:57,3,0.057864,5.378,2458000.0,0.16914,1.16419,12.9888,37.432,458.809,0.967275,108.472,1.3611,2457810.0,152.83,0.784641,0
3127403,3127403,21.2,0.0950399,0.212516,2002-06-15,1024124400000,42439.4,26370.2,12698100.0,11,2017-04-06 09:15:05,7,0.0993396,4.52,2458000.0,0.256313,1.46426,19.52,82.6761,647.184,1.08895,209.943,1.83957,2458290.0,199.125,0.556256,0
3600105,3600105,27.5,0.00522283,0.0116786,2002-06-15,1024124400000,20977.3,13034.5,19666100.0,18,2017-04-06 08:50:43,2,0.00878432,6.396,2458000.0,0.146283,0.936188,3.30838,162.278,330.859,0.799239,131.028,1.07314,2458080.0,271.47,1.08808,0
3686271,3686271,18.2,0.378361,0.84604,2002-06-15,1024124400000,107549.0,66826.5,43137400.0,22,2016-08-15 06:15:58,2,0.0942041,5.747,2457600.0,0.486448,1.03664,21.0927,38.8212,385.512,0.532367,96.4692,1.54091,2457790.0,184.117,0.933823,0
2472263,2472263,18.2,0.378361,0.84604,2002-06-15,1024124400000,107548.0,66826.3,43137100.0,24,2017-04-06 09:19:10,2,0.0934943,5.748,2458000.0,0.486399,1.03651,21.0909,38.8155,385.441,0.532351,96.4765,1.54067,2458170.0,197.687,0.933996,0
2005604,2005604,17.2,0.599661,1.34088,2002-06-22,1024729200000,37834.4,23508.9,7139370.0,146,2017-05-29 06:18:27,0,0.0331798,6.372,2458000.0,0.40615,0.928797,4.71359,311.96,326.949,0.551566,82.5862,1.30603,2458070.0,286.359,1.10109,1
3295788,3295788,22.1,0.0627922,0.140408,2002-06-22,1024729200000,73776.7,45842.0,42807300.0,25,2016-11-08 06:18:48,0,0.00222379,4.672,2457600.0,0.582267,1.3512,7.70802,19.2084,573.693,0.564442,258.539,2.13796,2457610.0,351.384,0.627513,0
2475016,2475016,22.1,0.0627922,0.140408,2002-06-22,1024729200000,73776.7,45842.0,42807300.0,27,2017-04-06 09:19:05,0,0.00241332,4.673,2458000.0,0.582336,1.35078,7.70872,19.2035,573.424,0.564173,258.518,2.13739,2458190.0,242.5,0.627808,0
3127392,3127392,19.6,0.198566,0.444008,2002-07-08,1026111600000,58589.8,36405.4,20515900.0,20,2017-04-06 09:15:06,5,0.103543,3.094,2458000.0,0.749192,2.35771,6.14026,182.31,1322.31,0.591334,174.447,4.12409,2457820.0,49.9622,0.27225,0
3127393,3127393,20.3,0.143849,0.321655,2002-07-08,1026111600000,18863.1,11720.8,13818900.0,25,2017-04-06 09:15:05,1,0.14668,3.582,2458000.0,0.454857,2.12225,6.39443,87.312,1129.26,1.15693,202.961,3.08757,2458120.0,322.492,0.318794,0
3672464,3672464,24.4,0.0217724,0.0486845,2002-07-08,1026111600000,32713.9,20327.1,28781200.0,8,2017-04-06 08:40:23,5,0.0160037,6.491,2458000.0,0.376164,0.906852,13.3162,233.919,315.43,0.565727,228.018,1.24798,2457970.0,31.1138,1.1413,0
3711174,3711174,21.8,0.0720951,0.16121,2002-07-08,1026111600000,13161.1,8177.82,30076600.0,10,2017-04-06 08:35:30,5,0.229674,5.022,2458000.0,0.0523832,1.29058,5.6715,14.5197,535.52,1.22297,25.97,1.35818,2457980.0,11.1078,0.672244,0
2302591,2302591,19.7,0.18963,0.424025,2002-07-15,1026716400000,17536.7,10896.6,27091600.0,44,2017-04-06 09:24:07,0,0.291648,4.562,2458000.0,0.181241,1.46972,12.1111,244.494,650.806,1.20335,88.4283,1.7361,2457730.0,150.673,0.55316,0
2459872,2459872,23.3,0.0361332,0.0807962,2002-07-15,1026716400000,57043.1,35444.4,43709000.0,95,2017-09-28 06:49:30,0,0.0323227,6.043,2458000.0,0.0699397,1.0068,4.80411,340.686,368.986,0.93638,63.1474,1.07721,2458070.0,287.595,0.975646,0
3363697,3363697,23.9,0.0274098,0.0612902,2002-07-15,1026716400000,36603.5,22744.0,30480200.0,29,2017-04-06 09:07:21,0,0.00422625,6.762,2458000.0,0.214762,0.872678,0.512815,295.042,297.769,0.68526,345.107,1.0601,2458120.0,215.091,1.20899,0
3605885,3605885,20.8,0.114263,0.2555,2002-07-15,1026716400000,35954.0,22340.4,38324100.0,20,2017-04-06 08:49:31,2,0.087694,6.281,2458000.0,0.466504,0.93737,13.4304,220.149,331.486,0.500083,279.974,1.37466,2457980.0,18.8437,1.08602,0
3170231,3170231,21.6,0.0790507,0.176763,2002-07-22,1027321200000,52449.6,32590.2,34842600.0,26,2017-04-06 09:13:21,0,0.0212139,5.412,2455710.0,0.486207,1.13005,7.61215,278.818,438.777,0.580611,65.6086,1.67949,2455570.0,117.64,0.820463,1
3350632,3350632,21.2,0.0950399,0.212516,2002-07-22,1027321200000,75534.1,46934.0,13174000.0,34,2016-10-04 06:44:48,0,0.0155214,6.187,2457600.0,0.58025,0.946796,5.47122,225.27,336.498,0.397418,299.902,1.49617,2457470.0,141.219,1.06984,1
3449054,3449054,22.0,0.0657515,0.147025,2002-07-22,1027321200000,12677.5,7877.29,40953900.0,70,2017-06-17 06:17:07,0,0.0127543,4.561,2458000.0,0.307264,1.46085,7.91641,63.4075,644.924,1.01199,160.295,1.90972,2458160.0,270.746,0.558205,1
2475534,2475534,21.2,0.0950399,0.212516,2002-07-22,1027321200000,75534.2,46934.0,13174100.0,39,2017-09-27 06:52:31,0,0.0152539,6.187,2458000.0,0.580209,0.946871,5.47144,225.261,336.538,0.397488,299.905,1.49625,2458140.0,209.136,1.06971,1
3771017,3771017,20.7,0.119648,0.267541,2002-07-22,1027321200000,45803.0,28460.2,34495100.0,7,2017-04-24 06:22:36,4,0.115952,5.852,2458000.0,0.557727,1.01032,16.4899,3.18484,370.924,0.446836,32.1899,1.5738,2458090.0,275.884,0.970549,0
2450203,2450203,20.0,0.16516,0.36931,2002-08-08,1028790000000,38357.6,23833.9,20209300.0,33,2017-04-06 09:20:13,0,0.217816,4.142,2458000.0,0.288564,1.66596,19.9714,125.517,785.408,1.18522,219.928,2.1467,2458030.0,347.719,0.45836,0
3703247,3703247,22.2,0.0599661,0.134088,2002-08-08,1028790000000,85402.0,53065.5,38948300.0,16,2017-04-06 08:36:34,5,0.0802745,3.511,2458000.0,0.573063,2.09348,9.29164,108.015,1106.37,0.893784,285.029,3.29318,2458070.0,336.441,0.325387,0
3725659,3725659,24.5,0.0207925,0.0464934,2002-08-08,1028790000000,47716.8,29649.4,8105290.0,15,2017-04-06 08:32:31,6,0.0190277,5.267,2458000.0,0.35874,1.18928,2.05799,279.56,473.723,0.762638,305.063,1.61592,2458120.0,267.883,0.759938,0
2141761,2141761,17.2,0.599661,1.34088,2002-08-15,1029394800000,37859.4,23524.3,34689600.0,78,2017-04-06 09:27:29,0,0.268042,3.166,2458000.0,0.508485,2.57653,18.9035,151.583,1510.6,1.2664,159.837,3.88665,2458520.0,236.835,0.238316,0
2367943,2367943,24.0,0.0261762,0.0585317,2002-08-15,1029394800000,27900.1,17336.0,8580200.0,80,2017-04-06 09:22:36,0,0.00172365,6.532,2458000.0,0.089348,0.910284,11.6092,146.961,317.222,0.828952,195.59,0.991616,2458100.0,246.773,1.13485,0
3014792,3014792,20.9,0.10912,0.244001,2002-08-15,1029394800000,24573.5,15269.0,39959700.0,29,2017-09-20 06:18:03,0,0.112016,5.167,2458000.0,0.161303,1.22609,15.6286,6.79133,495.889,1.02832,67.624,1.42387,2458100.0,285.425,0.725969,0
3117446,3117446,24.0,0.0261762,0.0585317,2002-08-15,1029394800000,40545.8,25193.6,34955800.0,8,2017-04-06 09:15:19,8,0.00849026,7.057,2452360.0,0.34204,0.824025,6.62812,164.296,273.218,0.542176,223.222,1.10587,2452260.0,130.443,1.31763,0
3131064,3131064,18.3,0.361332,0.807962,2002-08-15,1029394800000,49393.9,30691.5,39304200.0,93,2017-04-06 09:15:01,0,0.29933,3.672,2458000.0,0.453653,1.92395,26.7993,289.477,974.74,1.05114,102.165,2.79675,2458420.0,203.623,0.369329,0
3133157,3133157,19.7,0.18963,0.424025,2002-08-15,1029394800000,47295.6,29387.6,7855560.0,33,2017-04-06 09:14:56,0,0.0828791,3.667,2458000.0,0.442865,1.96626,22.2271,323.407,1007.07,1.09547,359.9,2.83704,2457540.0,165.146,0.357474,0
3552523,3552523,24.9,0.0172944,0.0386715,2002-08-15,1029394800000,43707.2,27158.0,33564500.0,11,2017-04-06 08:55:37,6,0.0111526,6.398,2458000.0,0.313484,0.929527,4.56015,60.9525,327.334,0.638136,232.615,1.22092,2458060.0,297.906,1.09979,0
3630638,3630638,21.6,0.0790507,0.176763,2002-08-15,1029394800000,20026.6,12443.8,41320200.0,46,2017-04-06 08:46:35,1,0.0937173,4.825,2458000.0,0.193231,1.36072,3.87222,233.326,579.763,1.09778,340.609,1.62365,2458150.0,269.05,0.620943,0
3132128,3132128,21.9,0.0688503,0.153954,2002-08-22,1029999600000,35554.4,22092.1,5868470.0,23,2017-04-06 09:14:59,6,0.0440339,3.198,2458000.0,0.587359,2.49618,6.5845,148.306,1440.5,1.03003,208.31,3.96234,2458300.0,285.644,0.249914,1
2363305,2363305,21.4,0.0866774,0.193817,2002-08-22,1029999600000,16583.1,10304.1,3538430.0,91,2017-04-28 06:20:42,0,0.0280978,5.155,2458000.0,0.219857,1.23725,3.50144,183.336,502.671,0.965231,179.234,1.50927,2458070.0,310.465,0.716174,1
3558387,3558387,20.6,0.125287,0.28015,2002-08-22,1029999600000,76681.9,47647.2,25169500.0,26,2017-04-06 08:54:13,1,0.0439084,4.649,2458000.0,0.418731,1.37991,20.1121,170.162,592.075,0.802102,241.487,1.95773,2457890.0,69.8693,0.608031,1
3724113,3724113,20.7,0.119648,0.267541,2002-08-22,1029999600000,17336.7,10772.3,43126200.0,37,2017-04-06 08:32:46,5,0.275962,3.53,2458000.0,0.420755,2.19884,9.40333,155.344,1190.93,1.27366,144.6,3.12401,2458410.0,234.913,0.302284,0
3726511,3726511,20.4,0.137374,0.307179,2002-08-22,1029999600000,57816.3,35924.8,9449720.0,14,2017-04-06 08:32:22,6,0.0603378,7.968,2458000.0,0.531127,0.706186,16.1266,159.738,216.759,0.331112,324.566,1.08126,2457990.0,16.0555,1.66083,0
3134269,3134269,25.4,0.0137374,0.0307179,2002-09-08,1031468400000,22693.4,14100.8,2525480.0,9,2017-04-06 09:14:53,7,0.0215591,4.472,2458000.0,0.331336,1.50231,6.18727,163.059,672.572,1.00454,209.032,2.00008,2457930.0,38.265,0.535259,0
2387668,2387668,20.4,0.137374,0.307179,2002-09-08,1031468400000,61041.8,37929.0,2855270.0,38,2017-04-06 09:22:06,0,0.00192041,4.84,2458000.0,0.433361,1.29729,22.8933,346.878,539.702,0.735094,276.526,1.85948,2457870.0,88.4519,0.667035,1
2408980,2408980,18.6,0.314707,0.703706,2002-09-08,1031468400000,78364.5,48692.6,13472900.0,69,2017-04-06 09:21:44,0,0.0822605,4.34,2458000.0,0.722467,1.42959,15.0507,6.94847,624.329,0.396757,224.862,2.46241,2458090.0,306.641,0.576619,0
3459484,3459484,23.2,0.0378361,0.084604,2002-09-08,1031468400000,93432.7,58055.5,39461800.0,12,2017-04-06 09:00:35,7,0.0187121,5.775,2458000.0,0.453702,1.03438,20.3454,222.372,384.254,0.56508,242.423,1.50368,2457960.0,39.9688,0.93688,0
3648206,3648206,23.3,0.0361332,0.0807962,2002-09-08,1031468400000,53173.2,33039.8,14865400.0,8,2017-04-06 08:44:40,7,0.000251959,8.023,2458000.0,0.701711,0.693185,6.47229,359.37,210.801,0.206769,157.608,1.1796,2458100.0,198.655,1.70777,0
2088710,2088710,17.6,0.498776,1.1153,2002-09-15,1032073200000,42037.6,26120.5,40162800.0,185,2017-04-06 09:28:23,0,0.196339,5.71,2458000.0,0.270041,1.06131,21.9009,202.856,399.356,0.774712,329.314,1.3479,2457930.0,59.8992,0.901451,0
3560057,3560057,26.2,0.00950399,0.0212516,2002-09-15,1032073200000,28354.1,17618.1,7463220.0,5,2017-04-06 08:54:03,7,0.0374066,5.699,2458000.0,0.115414,1.07925,13.9323,180.305,409.528,0.954694,76.4589,1.20382,2458170.0,209.148,0.87906,0
3766334,3766334,23.0,0.0414864,0.0927665,2002-09-15,1032073200000,36446.2,22646.2,28096400.0,5,2017-04-06 08:21:11,6,0.0896811,4.56,2458000.0,0.311335,1.45264,13.2106,270.805,639.494,1.00038,127.887,1.9049,2457680.0,178.021,0.562945,0
3603128,3603128,22.3,0.0572672,0.128053,2002-09-15,1032073200000,56919.3,35367.4,37408900.0,14,2017-05-03 06:19:10,1,0.14639,6.583,2458000.0,0.374125,0.887616,19.8093,37.5195,305.447,0.555537,17.4932,1.2197,2458060.0,290.922,1.1786,0
2085640,2085640,21.1,0.099519,0.222531,2002-09-22,1032678000000,35606.4,22124.4,9057710.0,62,2017-04-06 09:28:39,0,0.0012263,4.253,2458000.0,0.485889,1.58043,4.51311,299.66,725.705,0.812514,117.17,2.34834,2457670.0,165.394,0.496069,1
2387648,2387648,19.4,0.217724,0.486845,2002-09-22,1032678000000,51321.5,31889.2,46467100.0,19,2017-04-06 09:22:06,0,0.330222,3.651,2458000.0,0.437804,1.93345,28.8736,165.309,981.969,1.08698,258.938,2.77992,2457540.0,168.744,0.36661,0
3134264,3134264,20.8,0.114263,0.2555,2002-09-22,1032678000000,33059.4,20541.8,18894400.0,30,2017-04-06 09:14:53,2,0.140707,6.179,2458000.0,0.309823,0.966827,13.5418,349.9,347.233,0.667281,156.112,1.26637,2457870.0,132.295,1.03677,0
3136733,3136733,20.5,0.131192,0.293353,2002-10-08,1034060400000,13693.7,8508.76,20315100.0,19,2017-04-06 09:14:49,6,0.218403,3.796,2458000.0,0.378002,1.94928,6.42535,36.5596,994.05,1.21244,337.292,2.68611,2457520.0,172.862,0.362155,0
3327141,3327141,22.1,0.0627922,0.140408,2002-10-08,1034060400000,17208.6,10692.8,26706200.0,8,2017-04-06 09:08:55,6,0.144088,5.139,2458000.0,0.0957001,1.24594,8.89422,343.556,507.979,1.12671,304.934,1.36518,2458030.0,340.655,0.708691,0
2354182,2354182,20.7,0.119648,0.267541,2002-10-08,1034060400000,26189.8,16273.3,31371700.0,34,2017-04-06 09:23:01,0,0.00658933,5.444,2458000.0,0.238212,1.14544,8.701,0.6964,447.773,0.872583,245.5,1.4183,2457790.0,171.751,0.803979,1
2401954,2401954,18.8,0.287016,0.641787,2002-10-08,1034060400000,56617.1,35179.7,27725100.0,34,2017-07-03 06:20:29,1,0.0160302,7.06,2458000.0,0.286891,0.826323,1.32745,92.0699,274.361,0.589258,71.7339,1.06339,2458110.0,212.284,1.31214,1
3293790,3293790,25.6,0.0125287,0.028015,2002-10-08,1034060400000,46586.1,28946.8,4007730.0,10,2017-04-06 09:10:16,5,0.0193647,6.988,2458000.0,0.232736,0.827419,25.6315,14.8921,274.908,0.634849,185.855,1.01999,2457920.0,108.16,1.30953,0
3758924,3758924,20.7,0.119648,0.267541,2002-10-08,1034060400000,19679.6,12228.2,34253000.0,6,2017-04-06 08:24:12,5,0.350148,4.33,2458000.0,0.197866,1.58581,14.314,325.147,729.415,1.27203,70.9607,1.89959,2457680.0,155.994,0.493546,0
3767262,3767262,20.5,0.131192,0.293353,2002-10-08,1034060400000,62994.4,39142.3,25508500.0,15,2017-06-02 06:17:00,6,0.15509,4.478,2458000.0,0.697931,1.38699,10.9334,280.988,596.633,0.418966,349.328,2.35501,2457870.0,76.7489,0.603386,0
3180147,3180147,23.1,0.0396192,0.0885913,2002-10-15,1034665200000,63745.8,39609.2,31383700.0,17,2017-04-06 09:12:54,6,0.00255923,5.577,2458000.0,0.270555,1.10937,4.41829,29.4957,426.788,0.809224,93.3942,1.40951,2458170.0,215.138,0.84351,0
3354740,3354740,21.2,0.0950399,0.212516,2002-10-15,1034665200000,94474.1,58702.6,39607000.0,20,2017-04-06 09:07:45,1,0.203793,6.822,2458000.0,0.50188,0.844031,19.4356,52.3058,283.228,0.420429,177.301,1.26763,2457890.0,145.632,1.27106,0
3548887,3548887,28.0,0.00414864,0.00927665,2002-10-15,1034665200000,39358.5,24455.8,24000200.0,13,2017-04-06 08:56:18,4,0.00193815,6.328,2458000.0,0.12734,0.949416,1.15458,198.103,337.896,0.828517,305.013,1.07031,2457950.0,52.2154,1.06542,0
3549618,3549618,21.0,0.104209,0.233019,2002-10-15,1034665200000,47673.4,29622.4,30671500.0,31,2017-04-16 06:14:05,0,0.0132848,5.534,2458000.0,0.263976,1.0978,26.2891,23.7634,420.129,0.808006,262.229,1.38759,2457930.0,62.25,0.856881,1
3603226,3603226,20.3,0.143849,0.321655,2002-10-22,1035270000000,68191.2,42371.4,39677300.0,20,2017-05-16 06:22:30,0,0.42161,3.693,2458000.0,0.392299,1.85273,36.3275,45.1623,921.118,1.1259,275.024,2.57955,2458020.0,354.048,0.39083,0
3613389,3613389,23.0,0.0414864,0.0927665,2002-10-22,1035270000000,55319.0,34373.1,26926700.0,8,2017-04-06 08:48:22,6,0.00548085,6.36,2458000.0,0.22862,0.939866,5.45572,221.065,332.811,0.724993,292.951,1.15474,2457980.0,26.5673,1.0817,0
